mode,distribution,T,eps,eta,v_el,nu_tilde,va,z_star_raw,z_star,z_star_max,z_star_clipped,chi_be,i_ab,skr_raw,skr,status
fixed,mb,0.12,0.0,0.99,0.002,0.1,2.6550162256253156,2.1582142317015305,2.1582142317015305,2.1953385870294353,False,0.6029889568966404,0.15077025719208698,-0.4597572125641578,0.0,physical
fixed_va,mb,0.12,0.0,0.99,0.002,0.13897435897435897,1.918072890931891,1.6390830727454944,1.6390830727454944,1.8946561882397177,False,0.3379105683681396,0.11047650435087618,-0.23295788923480723,0.0,physical
fixed,binomial,0.12,0.0,0.99,0.005,,1.9996783754650813,1.696714443166318,1.696714443166318,1.9285967471602796,False,0.36308206356928485,0.11487855448165447,-0.2539474368117131,0.0,physical
fixed,uniform,0.12,0.0,0.99,0.005,,1.9999999999999998,1.6846162277312728,1.6846162277312728,1.928730152198591,False,0.3571815613912328,0.11489631473248951,-0.2480300623953678,0.0,physical
fixed,mb,0.12,0.0,0.99,0.005,0.1,2.6550162256253156,2.1582142317015305,2.1582142317015305,2.1953385870294353,False,0.6029889568966404,0.1506204069594711,-0.45989957028514294,0.0,physical
fixed_va,mb,0.12,0.0,0.99,0.005,0.13897435897435897,1.918072890931891,1.6390830727454944,1.6390830727454944,1.8946561882397177,False,0.3379105683681396,0.11036518281786581,-0.23306364469116708,0.0,physical
fixed,binomial,0.12,0.0,0.99,0.01,,1.9996783754650813,1.696714443166318,1.696714443166318,1.9285967471602796,False,0.36308206356928485,0.11468624608308693,-0.25413012979035227,0.0,physical
fixed,uniform,0.12,0.0,0.99,0.01,,1.9999999999999998,1.6846162277312728,1.6846162277312728,1.928730152198591,False,0.3571815613912328,0.11470397776926713,-0.24821278251042903,0.0,physical
fixed,mb,0.12,0.0,0.99,0.01,0.1,2.6550162256253156,2.1582142317015305,2.1582142317015305,2.1953385870294353,False,0.6029889568966404,0.1503713180122425,-0.46013620478501005,0.0,physical
fixed_va,mb,0.12,0.0,0.99,0.01,0.13897435897435897,1.918072890931891,1.6390830727454944,1.6390830727454944,1.8946561882397177,False,0.3379105683681396,0.11018014488231682,-0.23323943072993863,0.0,physical
fixed,binomial,0.12,0.0,0.99,0.02,,1.9996783754650813,1.696714443166318,1.696714443166318,1.9285967471602796,False,0.36308206356928485,0.114303555410147,-0.2544936859296452,0.0,physical
fixed,uniform,0.12,0.0,0.99,0.02,,1.9999999999999998,1.6846162277312728,1.6846162277312728,1.928730152198591,False,0.3571815613912328,0.11432123024178402,-0.248576392661538,0.0,physical
fixed,mb,0.12,0.0,0.99,0.02,0.1,2.6550162256253156,2.1582142317015305,2.1582142317015305,2.1953385870294353,False,0.6029889568966404,0.14987560577457282,-0.4606071314107963,0.0,physical
fixed_va,mb,0.12,0.0,0.99,0.02,0.13897435897435897,1.918072890931891,1.6390830727454944,1.6390830727454944,1.8946561882397177,False,0.3379105683681396,0.10981192509032217,-0.23358923953233354,0.0,physical
fixed,binomial,0.12,0.002,0.6,0.0,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.0944437932844172,-0.273037996531187,0.0,physical
fixed,uniform,0.12,0.002,0.6,0.0,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.09445849684677829,-0.26554229534555585,0.0,physical
fixed,mb,0.12,0.002,0.6,0.0,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.12409688508251264,-0.4848391673119019,0.0,physical
fixed_va,mb,0.12,0.002,0.6,0.0,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.09070822141976587,-0.2516516543354952,0.0,physical
fixed,binomial,0.12,0.002,0.6,0.002,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.09435795723682162,-0.27311954077640277,0.0,physical
fixed,uniform,0.12,0.002,0.6,0.002,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.09437264786804268,-0.2656238518753547,0.0,physical
fixed,mb,0.12,0.002,0.6,0.002,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.12398523625765254,-0.484945233695519,0.0,physical
fixed_va,mb,0.12,0.002,0.6,0.002,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.0906256749141917,-0.25173007351579063,0.0,physical
fixed,binomial,0.12,0.002,0.6,0.005,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.09422949541908837,-0.27324157950324934,0.0,physical
fixed,uniform,0.12,0.002,0.6,0.005,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.09424416669618939,-0.2657459089886153,0.0,physical
fixed,mb,0.12,0.002,0.6,0.005,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.12381813942889572,-0.485103975682838,0.0,physical
fixed_va,mb,0.12,0.002,0.6,0.005,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.09050213656093249,-0.2518474349513869,0.0,physical
fixed,binomial,0.12,0.002,0.6,0.01,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.09401616820139189,-0.27344424036006104,0.0,physical
fixed,uniform,0.12,0.002,0.6,0.01,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.09403080733470301,-0.2659486003820274,0.0,physical
fixed,mb,0.12,0.002,0.6,0.01,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.12354064396572906,-0.4853675963728463,0.0,physical
fixed_va,mb,0.12,0.002,0.6,0.01,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.09029698631480172,-0.2520423276852111,0.0,physical
fixed,binomial,0.12,0.002,0.6,0.02,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.09359239943974135,-0.27384682068362903,0.0,physical
fixed,uniform,0.12,0.002,0.6,0.02,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.09360697470617828,-0.26635124137912586,0.0,physical
fixed,mb,0.12,0.002,0.6,0.02,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.12298937009764381,-0.4858913065475273,0.0,physical
fixed_va,mb,0.12,0.002,0.6,0.02,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.08988946433597712,-0.2524294735650945,0.0,physical
fixed,binomial,0.12,0.002,0.8,0.0,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.10656153531709385,-0.26152614160014415,0.0,physical
fixed,uniform,0.12,0.002,0.8,0.0,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.10657805670827325,-0.2540287134771356,0.0,physical
fixed,mb,0.12,0.002,0.8,0.0,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.13983873983694756,-0.4698844052951887,0.0,physical
fixed_va,mb,0.12,0.002,0.8,0.0,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.10236345253073495,-0.24057918478007456,0.0,physical
fixed,binomial,0.12,0.002,0.8,0.002,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.10647955906197527,-0.2616040190425068,0.0,physical
fixed,uniform,0.12,0.002,0.8,0.002,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.10649606820681655,-0.2541066025535195,0.0,physical
fixed,mb,0.12,0.002,0.8,0.002,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.139732379100048,-0.46998544799524333,0.0,physical
fixed_va,mb,0.12,0.002,0.8,0.002,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.10228459261445572,-0.2406541017005398,0.0,physical
fixed,binomial,0.12,0.002,0.8,0.005,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.10635683100051806,-0.26172061070089114,0.0,physical
fixed,uniform,0.12,0.002,0.8,0.005,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.10637332180985493,-0.25422321163063305,0.0,physical
fixed,mb,0.12,0.002,0.8,0.005,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.13957314125096817,-0.4701367239518691,0.0,physical
fixed_va,mb,0.12,0.002,0.8,0.005,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.1021665303958969,-0.2407662608081707,0.0,physical
fixed,binomial,0.12,0.002,0.8,0.01,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.10615291200261798,-0.2619143337488962,0.0,physical
fixed,uniform,0.12,0.002,0.8,0.01,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.10616937234311993,-0.2544169636240313,0.0,physical
fixed,mb,0.12,0.002,0.8,0.01,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.13930855044837503,-0.4703880852143326,0.0,physical
fixed_va,mb,0.12,0.002,0.8,0.01,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.10197036478071426,-0.2409526181425942,0.0,physical
fixed,binomial,0.12,0.002,0.8,0.02,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.10574741194729918,-0.26229955880144906,0.0,physical
fixed,uniform,0.12,0.002,0.8,0.02,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.10576381168665787,-0.2548022462476702,0.0,physical
fixed,mb,0.12,0.002,0.8,0.02,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.1387823693189655,-0.4708879572872717,0.0,physical
fixed_va,mb,0.12,0.002,0.8,0.02,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.1015802857308611,-0.24132319323995471,0.0,physical
fixed,binomial,0.12,0.002,0.95,0.0,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.11345767918267134,-0.2549748049278455,0.0,physical
fixed,uniform,0.12,0.002,0.95,0.0,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.1134752282929505,-0.24747640047169225,0.0,physical
fixed,mb,0.12,0.002,0.95,0.0,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.14877977570704493,-0.46139042121859625,0.0,physical
fixed_va,mb,0.12,0.002,0.95,0.0,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.10899804752646368,-0.23427631953413225,0.0,physical
fixed,binomial,0.12,0.002,0.95,0.002,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.11337941154688766,-0.25504915918184,0.0,physical
fixed,uniform,0.12,0.002,0.95,0.002,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.11339694902063466,-0.2475507657803923,0.0,physical
fixed,mb,0.12,0.002,0.95,0.002,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.14867837062595773,-0.46148675604562905,0.0,physical
fixed_va,mb,0.12,0.002,0.95,0.002,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.1089227415906837,-0.23434786017312323,0.0,physical
fixed,binomial,0.12,0.002,0.95,0.005,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.11326221245831644,-0.2551604983159827,0.0,physical
fixed,uniform,0.12,0.002,0.95,0.005,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.1132797325061716,-0.2476621214691322,0.0,physical
fixed,mb,0.12,0.002,0.95,0.005,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.14852652215143533,-0.4616310120964253,0.0,physical
fixed_va,mb,0.12,0.002,0.95,0.005,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.1088099776835632,-0.23445498588488772,0.0,physical
fixed,binomial,0.12,0.002,0.95,0.01,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.11306741842620299,-0.2553455526464905,0.0,physical
fixed,uniform,0.12,0.002,0.95,0.01,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.1130849095077337,-0.2478472033176482,0.0,physical
fixed,mb,0.12,0.002,0.95,0.01,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.1482741300667334,-0.4618707845768922,0.0,physical
fixed_va,mb,0.12,0.002,0.95,0.01,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.10862255603612855,-0.23463303644995062,0.0,physical
fixed,binomial,0.12,0.002,0.95,0.02,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.11267983458902325,-0.25571375729181123,0.0,physical
fixed,uniform,0.12,0.002,0.95,0.02,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.1126972680243016,-0.2482154627269087,0.0,physical
fixed,mb,0.12,0.002,0.95,0.02,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.1477719127720138,-0.4623478910068758,0.0,physical
fixed_va,mb,0.12,0.002,0.95,0.02,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.10824964396313742,-0.2349873029192922,0.0,physical
fixed,binomial,0.12,0.002,0.99,0.0,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.11506232535392844,-0.2534503910651513,0.0,physical
fixed,uniform,0.12,0.002,0.99,0.0,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.11508011289773332,-0.2459517600971486,0.0,physical
fixed,mb,0.12,0.002,0.99,0.0,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.15085842845009803,-0.4594157011126958,0.0,physical
fixed_va,mb,0.12,0.002,0.99,0.0,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.11054200687040415,-0.2328095581573888,0.0,physical
fixed,binomial,0.12,0.002,0.99,0.002,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.11498507801313439,-0.25352377603890563,0.0,physical
fixed,uniform,0.12,0.002,0.99,0.002,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.11500285408487392,-0.24602515596936503,0.0,physical
fixed,mb,0.12,0.002,0.99,0.002,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.1507583781723273,-0.459510748876578,0.0,physical
fixed_va,mb,0.12,0.002,0.99,0.002,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.11046767949338185,-0.23288016916555998,0.0,physical
fixed,binomial,0.12,0.002,0.99,0.005,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.11486940138455887,-0.2536336688360524,0.0,physical
fixed,uniform,0.12,0.002,0.99,0.005,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.11488716027591907,-0.2461350650878721,0.0,physical
fixed,mb,0.12,0.002,0.99,0.005,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.15060855156154182,-0.45965308415682415,0.0,physical
fixed_va,mb,0.12,0.002,0.99,0.005,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.11035637574408529,-0.23298590772739172,0.0,physical
fixed,binomial,0.12,0.002,0.99,0.01,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.11467712362008427,-0.25381633271230325,0.0,physical
fixed,uniform,0.12,0.002,0.99,0.01,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.11469485395115848,-0.24631775609639467,0.0,physical
fixed,mb,0.12,0.002,0.99,0.01,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.15035950182760732,-0.45988968140406195,0.0,physical
fixed_va,mb,0.12,0.002,0.99,0.01,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.11017136732876999,-0.23316166572194125,0.0,physical
fixed,binomial,0.12,0.002,0.99,0.02,,1.9996783754650813,1.6962062902787243,1.6962062902787243,1.9287833823338802,False,0.3627596001513833,0.1142944937555096,-0.25417983108364917,0.0,physical
fixed,uniform,0.12,0.002,0.99,0.02,,1.9999999999999998,1.6808377233996499,1.6808377233996499,1.9289167944730017,False,0.3552778673499952,0.11431216724071688,-0.2466813084713142,0.0,physical
fixed,mb,0.12,0.002,0.99,0.02,0.1,2.6550162256253156,2.1580546755824566,2.1580546755824566,2.1955383657760454,False,0.6027312081402889,0.1498638674345857,-0.4603605340774325,0.0,physical
fixed_va,mb,0.12,0.002,0.99,0.02,0.13897435897435897,1.918072890931891,1.639045324691627,1.639045324691627,1.8948409983766132,False,0.33782446468427274,0.10980320613349741,-0.2335114188574502,0.0,physical
fixed,binomial,0.12,0.005,0.6,0.0,,1.9996783754650813,1.6959109829041241,1.6959109829041241,1.929063301237803,False,0.36250413472446774,0.09443451546705042,-0.27279134503076985,0.0,physical
